Release  Date           Species  Total_accessions  Nucleotides  Transcripts  Proteins

89       Jul 09, 2018   81345    163859625         27400601     23029676     113429348  
90       Sep 10, 2018   84276    173956003         28978398     23838836     121138769  
91       Nov 05, 2018   85308    179672083         29693702     24447570     125530811  
92       Jan 04, 2019   86867    185738687         30283153     25088890     130366644  
93       Mar 13, 2019   88816    192722653         31212349     25840272     135670032  
94       May 06, 2019   91873    200311267         31937331     26534602     141839334  
95       Jul 08, 2019   93618    206416381         32821854     27212750     146381777  
96       Sep 09, 2019   94946    213863503         32935726     28017380     152910397  
97       Nov 04, 2019   97407    219407891         33037650     28730283     157639958  
98       Jan 06, 2020   98406    223560051         33292095     29134515     161133441  
99       Mar 02, 2020   99842    231402293         34254218     29869155     167278920  
